id,statement,binary_label,binary_label_name,split,matched_pair_id,broad_topic,word_count
9758,"Mike ""Martinez has voted to raise taxes and utility rates while ending free bus service for seniors.",1,genuine,train,train_pair_0672,taxation,17
7007,"New Jersey has lost over half of our pharmaceutical jobs to states you know, not low-tax states like in the South, but high-tax states like New York.",1,genuine,train,train_pair_0783,taxation,27
2656,"$65 billion ""would be added to the deficit if we keep the cuts for people on the highest incomes.",1,genuine,train,train_pair_0692,taxation,19
6372,"Over the last four years, the deficit has gone up, but 90 percent of that is as a consequence of"" President George W. Bush's policies and the recession.",0,misleading,train,train_pair_0472,public_finance,28
5800,"Gov. Chris Christie's proposed budget is ""the biggest spending budget in the history of the state of New Jersey. It is the largest in the nation at this point in time.",0,misleading,train,train_pair_0485,public_finance,31
14023,"The elimination of income and sales taxes in New York is equal to 9 percent of taxable income, meaning that if you make $100,000 a year you lose $9,000",0,misleading,train,train_pair_0794,taxation,29
6378,"Deficit spending 'exploded during the Obama administration' to $5.3 trillion over four years, compared to $2 trillion in eight years under President George W. Bush.",1,genuine,train,train_pair_0773,taxation,25
2594,Paul Workman wants to raise the sales tax.,0,misleading,train,train_pair_0506,taxation,8
14253,Trump's tax reform plan was nothing more than a middle-class tax increase.,0,misleading,train,train_pair_0574,taxation,12
2843,"In 1981, Matagorda, Brazoria, and Galveston Counties all opted out of the Social Security program for their employees. Today, their program is very, very well-funded and there is no question about whether it's going to be funded in"" years to come.",1,genuine,train,train_pair_0061,social_welfare,41
12820,"America's federal business tax rate is the highest ""in the world.",1,genuine,train,train_pair_0553,taxation,11
13424,"Deals struck on his first foreign trip as president made and saved ""millions of jobs.",0,misleading,train,train_pair_0177,labour_and_income,15
9391,"57% of the jobs created"" in Austin ""from 2009 to 2013 do not pay families a living wage.",1,genuine,train,train_pair_0410,public_finance,18
240,If you got rid of the income tax today you'd have about as much revenue as we had 10 years ago.,1,genuine,train,train_pair_0056,taxation,21
5760,"The Americans for Tax Reform pledge ""relates to new taxes that were going to be initiated by legislative action.",0,misleading,train,train_pair_0701,taxation,19
3234,"Charlotte Nash ""pretends to be a chicken farmer"" in order to get property tax exemptions.",0,misleading,train,train_pair_0649,taxation,15
5124,"21,000 Wisconsin residents got jobs in 2011, but ""18,000 of them"" were in other states.",0,misleading,train,train_pair_0184,labour_and_income,15
2861,State governments have little ability to stimulate job growth in the short run.,1,genuine,train,train_pair_0149,labour_and_income,13
4793,"Small businesses ""create 70 percent of the jobs in America.",1,genuine,train,train_pair_0121,labour_and_income,10
2775,The cost-saving measures we put into place at Columbia/HCA drove down national health care inflation from 18% to 8% in seven years.,0,misleading,train,train_pair_0099,macroeconomy,22
1026,"The Democrat-backed health care reform plan ""will require (Americans) to subsidize abortion with their hard-earned tax dollars.",0,misleading,train,train_pair_0664,taxation,17
6879,"Since last year's address, more than 10,000 jobs created -- many on the high end of the employment scale.",1,genuine,train,train_pair_0217,labour_and_income,19
1736,Every major study that has been done by a legitimate group ... shows that there are hundreds of thousands of jobs to be created if you pass our (cap-and-trade) legislation. And if you wind up pricing carbon.,0,misleading,train,train_pair_0277,labour_and_income,37
5964,"Barack Obama ""counted on Sandy Adams"" to approve stimulus spending.",0,misleading,train,train_pair_0328,public_finance,10
14400,"The default rate for college students has grown from 40 percent 10 years ago to about 50 percent today, and ""perhaps as many as 800,000 young Ohioans are facing default on their student loans.",0,misleading,train,train_pair_0490,public_finance,34
6994,Travis County's unemployment rate is below the national average while its poverty rate exceeds the national average--and local poverty is rising.,1,genuine,train,train_pair_0242,labour_and_income,21
14864,[The] unemployment rate in the Philadelphia metro area is now at its lowest level ever recorded.,1,genuine,train,train_pair_0194,labour_and_income,16
1914,"We went from losing 3 million jobs in the last six months of the Bush Administration,"" adding almost 600,000 private sector jobs in the first six months of the year.",1,genuine,train,train_pair_0272,labour_and_income,30
6669,"When it comes to income taxes, Wisconsin is ""one of the best places in the country to be poor"" but ""top 4 or 5 worst"" for middle-income earners.",1,genuine,train,train_pair_0788,taxation,28
4237,"Takes credit for ""reining in"" state spending when he was governor.",0,misleading,train,train_pair_0324,public_finance,11
1380,"$100,000 in stimulus funds (were) used for a Martini Bar and Brazilian Steakhouse.",1,genuine,train,train_pair_0342,public_finance,13
12651,"Marco Rubio ""said Social Security and Medicare have 'weakened us as a people.'",1,genuine,train,train_pair_0033,social_welfare,13
1887,The top 1 percent pay over half of the entire revenue for this country.,0,misleading,train,train_pair_0602,taxation,14
4962,Steve Jobs was responsible for creating more jobs than the stimulus bill.,0,misleading,train,train_pair_0348,public_finance,12
4451,"his proposed payroll tax cut ""will mean an extra $1,500 in your pocket compared to if we do nothing.",1,genuine,train,train_pair_0714,taxation,19
3652,Obama-Nelson economic record: Job creation ... at slowest post-recession rate since Great Depression.,1,genuine,train,train_pair_0152,labour_and_income,13
8070,"New Jersey has gained ""143,000 new private-sector jobs.",1,genuine,train,train_pair_0119,labour_and_income,8
8438,"The annual gross domestic product of metro Atlanta is ""bigger than 28 states in the union.",1,genuine,train,train_pair_0087,macroeconomy,16
6256,"President Barack Obama ""gives students the right to repay (federal) loans as a clear, fixed, low percentage of their income for up to 20 years.",1,genuine,train,train_pair_0260,labour_and_income,25
1021,"A loophole ""still exists which allows members of Congress and high-powered executive branch appointees to exploit 'insider' knowledge of the financial industry in order to turn personal profit.",1,genuine,train,train_pair_0015,business_and_markets,28
14127,"After enactment of the Republican tax bill, ""school teachers can no longer deduct the cost of their classroom supplies on their taxes.",0,misleading,train,train_pair_0739,taxation,22
8272,"The median male worker in this country has not seen a raise, inflation adjusted, for 30 years, basically.",1,genuine,train,train_pair_0206,labour_and_income,18
7910,It's been 4 and a half years since the United States Senate passed a budget.,0,misleading,train,train_pair_0374,public_finance,15
2646,Mequon and Milwaukee have the highest disparity of income in the country.,0,misleading,train,train_pair_0136,labour_and_income,12
6579,"As governor, I cut $5 billion in spending.",1,genuine,train,train_pair_0293,public_finance,8
14959,President Trump in his first year and a half has already tripled what President Obama did (for African-American employment) in eight years.,0,misleading,train,train_pair_0240,labour_and_income,22
6276,$16 trillion (the national debt) in $1 bills would cover the entire state of Ohio nearly 1.5 times.,1,genuine,train,train_pair_0407,public_finance,18
706,"Obama says McCain went to Bermuda and ""pledged to protect tax breaks for American corporations that hide their profits offshore.",1,genuine,train,train_pair_0055,taxation,20
5709,"In Galveston, Texas, they have allowed people to privatize part of their Social Security. And people are building wealth.",1,genuine,train,train_pair_0214,labour_and_income,19
7079,Cobb is one of the largest school systems (in the nation) that is debt free.,1,genuine,train,train_pair_0628,taxation,15
2643,over 25 percent of the Texas budget funds services to non-U.S. citizens.,0,misleading,train,train_pair_0344,public_finance,12
7451,A hidden provision in Obamacare taxes sporting goods as medical devices.,0,misleading,train,train_pair_0549,taxation,11
3854,"Wisconsin's 2011-13 state budget contains ""no fee increases",0,misleading,train,train_pair_0302,public_finance,8
800,Obama raises taxes on seniors (and) hard-working families to give welfare to those who pay none.,0,misleading,train,train_pair_0645,taxation,16
12893,House GOP rules package bars CBO from counting spikes in deficit spending spurred by an ACA repeal.,0,misleading,train,train_pair_0400,public_finance,17
6585,"Gov. John Kasich incorrectly claimed Ohio's economy was 38th in the nation when he took office. ""We were sixth in the nation in terms of economic job growth.",0,misleading,train,train_pair_0271,labour_and_income,28
849,"Louisiana is turning down $100 million ""that would require us to change our unemployment law, that would have actually raised taxes on Louisiana businesses.",1,genuine,train,train_pair_0759,taxation,24
8746,"Dave Brat ""worked on Democrat Gov. Tim Kaine's Council of Economic Advisors while Kaine tried to raise our taxes by over $1 billion.",1,genuine,train,train_pair_0748,taxation,23
3912,"Since President Obama took office, ""2 million jobs. Gone.",1,genuine,train,train_pair_0116,labour_and_income,9
