matched_pair_id,pair_source,pair_role,claim,pure_binary_label,original_verdict,normalised_rating,financial_matches,word_count,pair_has_shared_concept,pair_shared_concept_count,pair_concept_jaccard,pair_word_difference,date_published,url,claim_id,row_id,finance_relevant,label_valid,standalone_claim,no_editorial_framing,keep,audit_notes,automatic_editorial_flag,automatic_long_claim_flag,automatic_large_pair_length_gap,automatic_no_shared_concept,row_risk_score,audit_priority,audit_chunk_file
snopes_016,Snopes,misleading,Rep. Maxine Waters is facing ethics violations charges for improperly setting up a meeting between officials from the Treasury and OneUnited bank.,misleading,false,False,['banking'],22,True,1,1.0,0,2018-10-04T19:58:02,https://www.snopes.com/fact-check/maxine-waters-ethics-charges/,90132,93476,no,yes,yes,yes,no,"The proposition is about an ethics investigation and meeting arrangement, not about the bank's finances or financial policy.",False,False,False,False,0,333,factors_audit_chunk_07_completed.csv
snopes_017,Snopes,genuine,"In 2018, American taxpayers paid over $90 billion more under the Trump administration's tax law than they did the previous year.",genuine,true,True,['tax'],21,True,1,1.0,0,2019-06-11T17:12:53,https://www.snopes.com/fact-check/american-taxpayers90-billion/,89347,92643,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is a tweet-attribution claim.",False,False,False,False,0,334,factors_audit_chunk_07_completed.csv
snopes_017,Snopes,misleading,"House Minority Leader Nancy Pelosi tweeted that she was disgusted with ""President"" Trump after the passage of a tax reform bill.",misleading,false,False,['tax'],21,True,1,1.0,0,2017-12-29T11:17:56,https://www.snopes.com/fact-check/nancy-pelosi-disgusted-trump-tweet/,91225,94596,no,yes,yes,yes,no,The main proposition is whether Nancy Pelosi posted a tweet; tax reform is only the context for the alleged statement.,False,False,False,False,0,334,factors_audit_chunk_07_completed.csv
snopes_020,Snopes,genuine,"In May 2018 President Trump donated one-fourth of his $400,000-per-year salary to the Department of Veterans Affairs.",genuine,true,True,['employment'],17,True,1,1.0,0,2018-06-04T13:22:51,https://www.snopes.com/fact-check/trump-donate-salary-va/,90592,93945,no,yes,yes,yes,no,A biographical donation claim about a politician's salary rather than a substantive financial or economic proposition.,False,False,False,False,0,337,factors_audit_chunk_07_completed.csv
snopes_020,Snopes,misleading,Women in Germany face the loss of unemployment benefits if they decline to accept work in brothels,misleading,false,False,['employment'],17,True,1,1.0,0,2014-08-08T15:12:04,https://www.snopes.com/fact-check/hot-jobs/,95648,99094,yes,yes,yes,yes,no,"Individually acceptable as a labour-benefits claim, but the pair is removed because the genuine counterpart is not financially relevant.",False,False,False,False,0,337,factors_audit_chunk_07_completed.csv
snopes_022,Snopes,genuine,"The 2017 tax reform bill eliminates personal deductions for state and local taxes , while offering tax breaks for parents who send their children to private schools.",genuine,true,True,['tax'],27,True,1,1.0,0,2017-12-05T18:17:42,https://www.snopes.com/fact-check/tax-bill-private-schools/,91310,94682,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is a fabricated quotation rather than a tax claim.",False,False,False,False,0,339,factors_audit_chunk_07_completed.csv
snopes_022,Snopes,misleading,"Press Secretary Sarah Sanders said that President Trump's tax returns were being kept ""underneath President Obama's college records"" and ""his passport application"" where nobody would find them.",misleading,false,False,['tax'],27,True,1,1.0,0,2017-09-28T12:38:02,https://www.snopes.com/fact-check/sarah-sanders-trump-tax-returns-obama-conspiracy-theories/,91493,94867,no,yes,yes,yes,no,The proposition is whether Sarah Sanders made a sarcastic quotation; tax returns are incidental to the alleged quote.,False,False,False,False,0,339,factors_audit_chunk_07_completed.csv
snopes_025,Snopes,genuine,"Donald Trump said he would not accept the $400,000 annual president's salary if elected.",genuine,true,True,['employment'],14,True,1,1.0,0,2016-10-18T16:24:49,https://www.snopes.com/fact-check/trump-refuse-salary/,93109,96508,yes,yes,yes,yes,no,"Individually acceptable as a compensation claim, but the pair is removed because the misleading counterpart is an employment anecdote.",False,False,False,False,0,342,factors_audit_chunk_07_completed.csv
snopes_025,Snopes,misleading,A teenaged job seeker sent a sarcastic employment application to McDonald's and was hired,misleading,false,False,['employment'],14,True,1,1.0,0,2000-01-30T12:00:00,https://www.snopes.com/fact-check/mcdonald39s-is-his-kind-of-place/,99135,102604,no,yes,yes,yes,no,"A novelty story about a sarcastic job application, not an employment-rate, wage, labour-market, or economic claim.",False,False,False,False,0,342,factors_audit_chunk_07_completed.csv
snopes_026,Snopes,genuine,A review of IRS procedures found thousands of tax returns linked to the same addresses.,genuine,true,True,['tax'],15,True,1,1.0,0,2013-06-22T00:01:00,https://www.snopes.com/fact-check/irs-sent-thousands-of-tax-refunds-same-addresses/,95981,99432,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart is an implausible theft anecdote.",False,False,False,False,0,343,factors_audit_chunk_07_completed.csv
snopes_026,Snopes,misleading,Bill Maher and Michael Moore sneaked onto Donald Trump's plane and stole his tax returns.,misleading,false,False,['tax'],15,True,1,1.0,0,2016-08-31T14:15:36,https://www.snopes.com/fact-check/bill-maher-and-michael-moore-snatched-donald-trumps-tax-returns/,93412,96814,no,yes,yes,yes,no,"The proposition is an anecdote about stealing tax returns from an aircraft, not taxation or financial policy.",False,False,False,False,0,343,factors_audit_chunk_07_completed.csv
snopes_027,Snopes,genuine,John McCain said he would define the income level that divides the middle class from the rich as $5 million,genuine,true,True,['income'],20,True,1,1.0,0,2008-09-13T21:00:48,https://www.snopes.com/fact-check/the-five-million-dollar-man/,97014,100476,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart uses 'low-income' only as a housing descriptor.",False,False,False,False,0,344,factors_audit_chunk_07_completed.csv
snopes_027,Snopes,misleading,California governor Jerry Brown is moving a veterans cemetery from San Francisco to Modesto to make way for low-income housing.,misleading,false,False,['income'],20,True,1,1.0,0,2018-08-26T08:47:16,https://www.snopes.com/fact-check/california-veterans-cemetery-modesto/,90271,93618,no,yes,yes,yes,no,The proposition concerns relocation of a cemetery; low-income housing is the proposed land use rather than the subject of a financial claim.,False,False,False,False,0,344,factors_audit_chunk_07_completed.csv
snopes_028,Snopes,genuine,A video shows a truck destroying the canopy over a bank's drive-through lane.,genuine,true,True,['banking'],13,True,1,1.0,0,2008-07-14T20:24:34,https://www.snopes.com/fact-check/truck-bank-drive-through/,97076,100539,no,yes,yes,yes,no,"A vehicle-accident video involving a bank canopy, not a banking or financial claim.",False,False,False,False,0,345,factors_audit_chunk_07_completed.csv
snopes_028,Snopes,misleading,"Sberbank, Russia's largest bank, limited cash withdrawals to $20 in late February 2022.",misleading,false,False,['banking'],13,True,1,1.0,0,2022-02-28T12:44:29,https://www.snopes.com/fact-check/sberbank-cash-withdrawal-limit/,85142,88284,yes,yes,yes,yes,no,"Individually acceptable as a banking claim, but the pair is removed because the genuine counterpart is not financially relevant.",False,False,False,False,0,345,factors_audit_chunk_07_completed.csv
snopes_031,Snopes,genuine,Photographs show scammers using a strip of film to steal an unsuspecting bank customer's ATM card,genuine,true,True,['banking'],16,True,1,1.0,0,2006-12-11T12:00:00,https://www.snopes.com/fact-check/atm-theft/,97477,100942,yes,yes,yes,yes,no,"Individually acceptable as a financial-fraud claim, but the pair is removed because the misleading counterpart is an image-provenance claim.",False,False,False,False,0,348,factors_audit_chunk_07_completed.csv
snopes_031,Snopes,misleading,"Photograph authentically shows a line outside First Republic Bank on the morning of April 28, 2023.",misleading,false,False,['banking'],16,True,1,1.0,0,2023-05-01T15:35:31,https://www.snopes.com/fact-check/line-customers-first-republic-bank/,82886,85952,no,yes,yes,yes,no,The task is verifying whether a photograph shows a queue outside a bank; it is image provenance rather than textual financial misinformation.,False,False,False,False,0,348,factors_audit_chunk_07_completed.csv
snopes_032,Snopes,genuine,Sears pays the difference in salaries and maintains benefits for its called-up military reservist employees,genuine,true,True,['employment'],15,True,1,1.0,0,2003-03-20T12:00:00,https://www.snopes.com/fact-check/sears-military-pay/,98242,101710,yes,yes,yes,yes,no,"Individually acceptable, but the pair is removed because the misleading counterpart matched 'wage' only as a verb.",False,False,False,False,0,349,factors_audit_chunk_07_completed.csv
snopes_032,Snopes,misleading,"Mexican drug cartel leader Joaquin ""El Chapo"" Guzman has threatened to wage war against ISIS.",misleading,false,False,['employment'],15,True,1,1.0,0,2015-12-10T19:58:54,https://www.snopes.com/fact-check/el-chapo-threatens-isis/,94621,98049,no,yes,yes,yes,no,"'Wage war' is unrelated to wages, salaries, employment, finance, or economics.",False,False,False,False,0,349,factors_audit_chunk_07_completed.csv
snopes_033,Snopes,genuine,"After successfully robbing a bank, very polite Japanese thieves penned a thank-you note to that financial institution",genuine,True,True,['banking'],17,True,1,1.0,0,1998-12-31T12:00:00,https://www.snopes.com/fact-check/thanks-a-mil-no-make-that-54-million/,99335,102805,no,yes,yes,yes,no,"A novelty bank-robbery anecdote rather than a substantive banking, financial, or economic claim.",False,False,False,False,0,350,factors_audit_chunk_08_completed.csv
snopes_033,Snopes,misleading,The Minnesota Vikings opened Bank Stadium to shelter the homeless on a frigid night in December 2016.,misleading,False,False,['banking'],17,True,1,1.0,0,2016-12-19T08:44:18,https://www.snopes.com/fact-check/minnesota-vikings-open-their-stadium-to-shelter-the-homeless/,92692,96088,no,yes,yes,yes,no,“Bank Stadium” is a venue name; the claim concerns sheltering homeless people and is unrelated to banking or finance.,False,False,False,False,0,350,factors_audit_chunk_08_completed.csv
snopes_034,Snopes,genuine,A customer closed out his million-dollar account after his bank refused to validate a 50-cent parking ticket.,genuine,True,True,['banking'],17,True,1,1.0,0,1998-12-31T00:00:00,https://www.snopes.com/fact-check/barrier-bank-parking/,99342,102812,no,yes,yes,yes,no,"A novelty customer-service anecdote involving a bank account and parking validation, not substantive financial or economic misinformation.",False,False,False,False,0,351,factors_audit_chunk_08_completed.csv
snopes_034,Snopes,misleading,"Sharonda Banks, 28, of Newark, New Jersey died after a maggot-infested weave was sewn into her scalp.",misleading,False,False,['banking'],17,True,1,1.0,0,2016-07-12T00:00:00,https://www.snopes.com/fact-check/maggot-infested-weave/,93705,97115,no,yes,yes,yes,no,"False keyword match caused by the surname “Banks”; the claim is unrelated to banking, finance, or economics.",False,False,False,False,0,351,factors_audit_chunk_08_completed.csv
snopes_035,Snopes,genuine,"In 1873 a British mill engineer ""broke the bank"" at a Monte Carlo casino",genuine,True,True,['banking'],14,True,1,1.0,0,1998-12-31T12:00:00,https://www.snopes.com/fact-check/the-full-monte/,99352,102822,no,yes,yes,yes,no,"“Broke the bank” is a gambling expression about a casino, not a banking or financial-system claim.",False,False,False,False,0,352,factors_audit_chunk_08_completed.csv
snopes_035,Snopes,misleading,"Thomas Jefferson said that ""banks and corporations will deprive the people of all property",misleading,False,False,['banking'],14,True,1,1.0,0,2008-12-08T12:00:00,https://www.snopes.com/fact-check/bank-shot-3/,96940,100402,yes,yes,yes,yes,no,"Individually relevant as a claim about banks, corporations, and property, but the pair is removed because the genuine counterpart is not financial.",False,False,False,False,0,352,factors_audit_chunk_08_completed.csv
