matched_pair_id,pair_source,pair_role,claim,pure_binary_label,original_verdict,normalised_rating,financial_matches,word_count,pair_has_shared_concept,pair_shared_concept_count,pair_concept_jaccard,pair_word_difference,date_published,url,claim_id,row_id,finance_relevant,label_valid,standalone_claim,no_editorial_framing,keep,audit_notes
africa_check_016,Africa Check,genuine,Kenya's parliament approves county funding based on five-year-old revenue data,genuine,correct,true,['company_finance'],10,True,1,1.0,2,2019-07-11T00:00:00,https://africacheck.org/fact-checks/reports/yes-kenyas-county-funding-based-five-year-old-national-revenue-figures,16524,14537,,,,,,
africa_check_016,Africa Check,misleading,45% of revenue goes to the federal governments.,misleading,incorrect,false,['company_finance'],8,True,1,1.0,2,2020-09-23T00:00:00,https://africacheck.org/fact-checks/reports/kenyas-ex-prime-minister-odinga-mangles-his-numbers-government-revenue-share,17862,15904,,,,,,
snopes_039,Snopes,genuine,"Conservative U.S. Rep. Marjorie Taylor Greene received $183,504 in PPP loan forgiveness.",genuine,true,true,['loan'],12,True,1,1.0,1,2022-08-26T16:53:57,https://www.snopes.com/fact-check/marjorie-taylor-greene-ppp-loan/,84698,87818,,,,,,
snopes_039,Snopes,misleading,All congressional staffers and family members are exempt from repaying their student loans.,misleading,false,false,['loan'],13,True,1,1.0,1,2011-01-03T00:00:00,https://www.snopes.com/fact-check/congressional-staffers-family-members-exempt-repaying-student-loans/,96499,99959,,,,,,
dubawa_007,Dubawa,genuine,"The chairman of the Presidential Tax and Fiscal Policy Reform, Taiwo Oyedele, claimed that the 774 local governments in Nigeria did not receive up to N50 billion cumulatively in 2022.",genuine,true,true,['tax'],30,True,1,1.0,6,2024-01-25T12:53:25,https://dubawa.org/tinubus-aides-comment-on-local-government-funds-false/,29312,28410,,,,,,
dubawa_007,Dubawa,misleading,"A report has gone viral, claiming that passengers travelling by air to Sierra Leone will start paying $165 more in taxes from December 1.",misleading,false,false,['tax'],24,True,1,1.0,6,2023-10-21T14:16:00,https://dubawa.org/false-no-new-165-tax-for-passengers/,29426,28525,,,,,,
politifact_173,PolitiFact,genuine,"""The Senate has not passed a budget in more than three years, not a good budget, not a bad budget, no budget.""",genuine,true,true,['budget'],22,True,1,1.0,10,2012-09-12T00:00:00,https://www.politifact.com/factchecks/2012/sep/12/leonard-lance/congressman-leonard-lance-claims-us-senate-has-not/,68071,70571,,,,,,
politifact_173,PolitiFact,misleading,"""Obama admin gutted @ProjChildSafe budget to provide trigger locks and safety kits.""",misleading,false,false,['budget'],12,True,1,1.0,10,2014-09-08T00:00:00,https://www.politifact.com/factchecks/2014/sep/08/dana-loesch/loesch-obama-slashed-funding-gun-safety-program/,71682,74184,,,,,,
politifact_056,PolitiFact,genuine,"Under President George W. Bush, ""we added $4.9 trillion to the debt. Under President Obama … we've added $6.5 trillion to the debt.""",genuine,true,true,['debt'],23,True,1,1.0,0,2013-11-01T00:00:00,https://www.politifact.com/factchecks/2013/nov/01/kelly-ayotte/ayotte-counts-amount-debt-accrued-presidents-bush-/,66911,69408,,,,,,
politifact_056,PolitiFact,misleading,"Says under President Barack Obama, the debt increased by 23 percent, which was less than under any president going back to Ronald Reagan.",misleading,false,false,['debt'],23,True,1,1.0,0,2013-10-22T00:00:00,https://www.politifact.com/factchecks/2013/oct/22/tom-colicchio/celebrated-chef-tom-colicchio-tweets-relatively-li/,66967,69464,,,,,,
politifact_006,PolitiFact,genuine,"""Taking into account inflation, the federal minimum wage is actually worth less than what it was worth 50 years ago.""",genuine,true,true,"['inflation', 'employment']",20,True,2,1.0,2,2018-05-22T00:00:00,https://www.politifact.com/factchecks/2018/may/22/tina-smith/minimum-wage-worth-less-now-50-years-ago/,62857,65329,,,,,,
politifact_006,PolitiFact,misleading,Says combined inflation and unemployment rates in October 2011 were the highest since Ronald Reagan succeeded Jimmy Carter.,misleading,false,false,"['inflation', 'employment']",18,True,2,1.0,2,2012-06-08T00:00:00,https://www.politifact.com/factchecks/2012/jun/08/wes-riddle/wes-riddle-says-misery-index-higher-october-2011-a/,70559,73060,,,,,,
politifact_046,PolitiFact,genuine,"""Jasper County in Texas raised property taxes by 7 percent in order to pay for one death penalty case.""",genuine,true,true,['tax'],19,True,1,1.0,0,2015-07-09T00:00:00,https://www.politifact.com/factchecks/2015/jul/09/ron-paul/ron-paul-says-death-penalty-trial-fueled-texas-tax/,65283,67777,,,,,,
politifact_046,PolitiFact,misleading,"""The increase in the garbage tax that imposed in Cranston for some people has been as much as $200.""",misleading,false,false,['tax'],19,True,1,1.0,0,2014-07-27T00:00:00,https://www.politifact.com/factchecks/2014/jul/27/kenneth-block/ken-block-says-cranston-mayor-allan-fung-increased/,66153,68650,,,,,,
snopes_023,Snopes,genuine,The Republican-sponsored Tax Cuts and Jobs Act includes a deduction benefitting golf course owners.,genuine,true,true,['tax'],14,True,1,1.0,0,2017-11-17T10:41:38,https://www.snopes.com/fact-check/does-the-republican-tax-bill-include-a-loophole-benefitting-golf-course-owners/,91343,94716,,,,,,
snopes_023,Snopes,misleading,The payment of federal tax refunds for 2014 will be delayed until October 2015,misleading,false,false,['tax'],14,True,1,1.0,0,2014-10-01T12:00:00,https://www.snopes.com/fact-check/tax-defund/,95586,99031,,,,,,
snopes_076,Snopes,genuine,"Representative Mick Mulvaney, who was recently selected as the Trump administration's nominee for director of the Office of Management and Budget, one posed the question ""Do we really need government-funded research at all?"" on Facebook.",genuine,true,true,['budget'],35,True,1,1.0,19,2016-12-20T16:53:36,https://www.snopes.com/fact-check/trumps-budget-director-pick-asked-really-need-government-funded-research/,92669,96065,,,,,,
snopes_076,Snopes,misleading,Tom Price said that it was 'better for our budget if cancer patients die more quickly.',misleading,false,false,['budget'],16,True,1,1.0,19,2017-03-17T13:37:50,https://www.snopes.com/fact-check/tom-price-cancer-patients/,92266,95651,,,,,,
snopes_032,Snopes,genuine,Sears pays the difference in salaries and maintains benefits for its called-up military reservist employees,genuine,true,true,['employment'],15,True,1,1.0,0,2003-03-20T12:00:00,https://www.snopes.com/fact-check/sears-military-pay/,98242,101710,,,,,,
snopes_032,Snopes,misleading,"Mexican drug cartel leader Joaquin ""El Chapo"" Guzman has threatened to wage war against ISIS.",misleading,false,false,['employment'],15,True,1,1.0,0,2015-12-10T19:58:54,https://www.snopes.com/fact-check/el-chapo-threatens-isis/,94621,98049,,,,,,
snopes_048,Snopes,genuine,"President Eisenhower once observed that ""a few Texas oil millionaires"" wanted to ""abolish social security.""",genuine,true,true,['pension'],15,True,1,1.0,1,2014-05-14T12:43:00,https://www.snopes.com/fact-check/social-insecurity/,95722,99169,,,,,,
snopes_048,Snopes,misleading,"U.S. House Speaker Nancy Pelosi told senior citizens, ""You're not entitled to social security! It's gone!""",misleading,false,false,['pension'],16,True,1,1.0,1,2020-05-13T14:40:07,https://www.snopes.com/fact-check/pelosi-seniors-social-security/,88313,91557,,,,,,
politifact_079,PolitiFact,genuine,"Then-Sen. Barack Obama ""refused to raise the debt ceiling because he said President Bush had failed in leadership.""",genuine,true,true,['debt'],18,True,1,1.0,0,2011-06-14T00:00:00,https://www.politifact.com/factchecks/2011/jun/14/michele-bachmann/bachmann-said-obama-voted-against-debt-limit-when-/,69637,72138,,,,,,
politifact_079,PolitiFact,misleading,Says Ann Kuster said the debate over America's debt limit is not an important issue of the day.,misleading,false,false,['debt'],18,True,1,1.0,0,2012-06-29T00:00:00,https://www.politifact.com/factchecks/2012/jun/29/charles-bass/charlie-bass-goes-attack-and-distorts-opponents-st/,68358,70859,,,,,,
grass_fact_check_016,Grass Fact Check,genuine,"""We plan to increase the salaries of rural doctors by 30% from next month as well as the salaries of nurses. We also started building dispensaries and 82 dispensaries will be built by the end of the year.""",genuine,true,true,['employment'],38,True,1,1.0,22,2014-06-16T00:00:00,https://factcheck.ge/en/story/13422-we-plan-to-increase-the-salaries-of-rural-doctors-by-30-from-next-month-as-well-as-the-salaries-of-nurses-we-also-started-building-dispensaries-and-82-dispensaries-will-be-built-by-the-end-o,43740,43912,,,,,,
grass_fact_check_016,Grass Fact Check,misleading,Georgia is obliged to introduce unemployment benefits before 2021. This is envisioned by the Association Agreement,misleading,lie,false,['employment'],16,True,1,1.0,22,2019-02-18T00:00:00,https://factcheck.ge/en/story/37983-georgia-is-obliged-to-introduce-unemployment-benefits-before-2021-this-is-envisioned-by-the-association-agreement,43711,43883,,,,,,
snopes_026,Snopes,genuine,A review of IRS procedures found thousands of tax returns linked to the same addresses.,genuine,true,true,['tax'],15,True,1,1.0,0,2013-06-22T00:01:00,https://www.snopes.com/fact-check/irs-sent-thousands-of-tax-refunds-same-addresses/,95981,99432,,,,,,
snopes_026,Snopes,misleading,Bill Maher and Michael Moore sneaked onto Donald Trump's plane and stole his tax returns.,misleading,false,false,['tax'],15,True,1,1.0,0,2016-08-31T14:15:36,https://www.snopes.com/fact-check/bill-maher-and-michael-moore-snatched-donald-trumps-tax-returns/,93412,96814,,,,,,
politifact_004,PolitiFact,genuine,"Under a law proposed by Wisconsin Gov. Scott Walker, businesses that move into Wisconsin ""don't have to pay any taxes"" on their income for two years.",genuine,true,true,"['tax', 'income']",26,True,2,1.0,1,2011-11-03T00:00:00,https://www.politifact.com/factchecks/2011/nov/03/mahlon-mitchell/potential-recall-candidate-says-walker-gave-compan/,69134,71635,,,,,,
politifact_004,PolitiFact,misleading,"Says raising the state income tax rate on millionaires to offset property taxes for other residents is ""not a tax increase. It's a tax shift.""",misleading,pants-fire,false,"['tax', 'income']",25,True,2,1.0,1,2012-07-19T00:00:00,https://www.politifact.com/factchecks/2012/jul/19/lou-greenwald/tax-shift-lou-greenwald-sets-truth-o-meter-ablaze-/,70630,73131,,,,,,
politifact_184,PolitiFact,genuine,"Says ""our unemployment insurance trust fund is broke. We're over a billion dollars in debt to the federal government.""",genuine,true,true,"['debt', 'employment']",19,True,1,0.5,1,2011-12-11T00:00:00,https://www.politifact.com/factchecks/2011/dec/11/jay-webber/new-jerseys-unemployment-benefits-fund-broke-more-/,69031,71532,,,,,,
politifact_184,PolitiFact,misleading,"Says President Barack Obama ""doubled the national debt, which had taken more than two centuries to accumulate, in one year.""",misleading,pants-fire,false,['debt'],20,True,1,0.5,1,2012-07-25T00:00:00,https://www.politifact.com/factchecks/2012/jul/25/chain-email/obama-doubled-national-debt-one-year-chain-e-mail-/,68245,70745,,,,,,
politifact_077,PolitiFact,genuine,"Says GOP recall challenger Kim Simac ""was delinquent paying her property taxes eight of the last nine years.""",genuine,true,true,['tax'],18,True,1,1.0,0,2011-08-12T00:00:00,https://www.politifact.com/factchecks/2011/aug/12/greater-wisconsin-political-fund/greater-wisconsin-political-fund-says-recall-candi/,69425,71926,,,,,,
politifact_077,PolitiFact,misleading,"Says Milwaukee Mayor Tom Barrett is responsible for the roughly $7,800 ""I pay in property taxes per year.""",misleading,false,false,['tax'],18,True,1,1.0,0,2014-02-07T00:00:00,https://www.politifact.com/factchecks/2014/feb/07/david-clarke-jr/sheriff-david-clarke-blames-milwaukee-mayor-tom-ba/,66661,69158,,,,,,
snopes_045,Snopes,genuine,"Donald Trump proclaimed during the first presidential debate of 2016 that not paying federal taxes made him ""smart.""",genuine,true,true,['tax'],18,True,1,1.0,1,2016-09-28T12:06:27,https://www.snopes.com/fact-check/trump-taxes-smart/,93226,96626,,,,,,
snopes_045,Snopes,misleading,"U.S. Sen. Bernie Sanders' health care plan proposes to raise the tax rate to 52% on incomes over $29,000.",misleading,false,false,['tax'],19,True,1,1.0,1,2020-02-21T16:21:38,https://www.snopes.com/fact-check/sanders-tax-plan-52-percent/,84238,87350,,,,,,
politifact_064,PolitiFact,genuine,"Says U.S. Rep. Paul Ryan attacked the president for ""the same amount of Medicare savings that had in his own budget.""",genuine,true,true,['budget'],21,True,1,1.0,0,2012-09-06T00:00:00,https://www.politifact.com/factchecks/2012/sep/06/bill-clinton/clinton-says-ryan-attacked-obama-medicare-cuts-ref/,68084,70584,,,,,,
politifact_064,PolitiFact,misleading,"The Congressional Budget Office ""has already doubled its estimate for the cost so far from roughly $800 billion to $1.7 trillion.""",misleading,false,false,['budget'],21,True,1,1.0,0,2012-08-02T00:00:00,https://www.politifact.com/factchecks/2012/aug/02/michael-riley/ri-congressional-candidate-michael-riley-says-cong/,68246,70746,,,,,,
politifact_047,PolitiFact,genuine,"Says his release of 33 years of tax returns is ""more than any presidential candidate in history.""",genuine,true,true,['tax'],17,True,1,1.0,0,2015-07-01T00:00:00,https://www.politifact.com/factchecks/2015/jul/01/jeb-bush/which-presidential-candidate-has-released-most-tax/,65311,67805,,,,,,
politifact_047,PolitiFact,misleading,"Says Gov. Scott Walker approved a ""gutting"" of two tax credits that help the poor and elderly.",misleading,false,false,['tax'],17,True,1,1.0,0,2012-05-10T00:00:00,https://www.politifact.com/factchecks/2012/may/10/gwen-moore/rep-gwen-moore-says-gov-scott-walker-gutted-tax-cr/,68514,71015,,,,,,
snopes_086,Snopes,genuine,Con artists are circulating letters demanding the completion of fake IRS forms that would arm them with all the information necessary to steal the identities and empty the bank accounts of those who fall for this ruse,genuine,true,true,['banking'],37,False,0,0.0,10,2002-05-12T12:00:00,https://www.snopes.com/fact-check/form-of-theft/,98430,101898,,,,,,
snopes_086,Snopes,misleading,White House senior adviser Jared Kushner deleted all of his tweets in the wake of a New York Times report on U.S. President Donald Trump's income taxes.,misleading,false,false,"['tax', 'income']",27,False,0,0.0,10,2020-09-28T08:43:51,https://www.snopes.com/fact-check/jared-kushner-tweets-deleted/,87794,91010,,,,,,
politifact_078,PolitiFact,genuine,"""ess than one-tenth of Atlanta's transportation needs are covered"" in a referendum to levy a 1-cent sales tax.",genuine,true,true,['tax'],18,True,1,1.0,0,2011-07-20T00:00:00,https://www.politifact.com/factchecks/2011/jul/20/mike-bodker/johns-creek-mayor-says-transportation-vote-covers-/,69497,71998,,,,,,
politifact_078,PolitiFact,misleading,"Says U.S. Rep. Tom Price is sending letters both supporting and opposing the ""small-business killing Internet Tax Mandate.""",misleading,false,false,['tax'],18,True,1,1.0,0,2013-09-09T00:00:00,https://www.politifact.com/factchecks/2013/sep/09/georgia-campaign-liberty/price-guilty-tomfoolery/,67078,69575,,,,,,
politifact_073,PolitiFact,genuine,"Says she got unions to agree to ""about $10 million in reduction"" of salaries and health benefits while serving as Dane County executive in Wisconsin.",genuine,true,true,['employment'],25,True,1,1.0,0,2012-01-18T00:00:00,https://www.politifact.com/factchecks/2012/jan/18/kathleen-falk/possible-recall-challenger-wisconsin-gov-scott-wal/,68934,71435,,,,,,
