claimID,claim,label,claimURL,reason,categories,speaker,checker,tags,article title,publish date,climate,entities,original_split,claim_normalised,categories_list,tags_list,category_text,tag_text,metadata_text,word_count,factcheck_domain,finance_metadata_match
abbc-00352,Before the 2013 federal election Tony Abbott pledged to create a million jobs in five years and two million in a decade.,in-between,http://www.abc.net.au/news/2014-07-27/one-million-new-jobs-promise-check/5408632,,"['work', 'federal-government', 'abbott-tony', 'business-economics-and-finance', 'liberals', 'industry', 'australia']",,,"['work', 'federal-government', 'abbott-tony', 'business-economics-and-finance', 'liberals', 'industry', 'australia']",Promise check: Generate 1 million new jobs in five years,"Sun 8 May 2016, 7:37am",,['Tony_Abbott'],train,before the 2013 federal election tony abbott pledged to create a million jobs in five years and two million in a decade,"['work', 'federal-government', 'abbott-tony', 'business-economics-and-finance', 'liberals', 'industry', 'australia']","['work', 'federal-government', 'abbott-tony', 'business-economics-and-finance', 'liberals', 'industry', 'australia']",work | federal-government | abbott-tony | business-economics-and-finance | liberals | industry | australia,work | federal-government | abbott-tony | business-economics-and-finance | liberals | industry | australia,work | federal-government | abbott-tony | business-economics-and-finance | liberals | industry | australia | work | federal-government | abbott-tony | business-economics-and-finance | liberals | industry | australia,22,www.abc.net.au,True
tron-00560,Aldi Giving Away $75 Coupon,fiction!,https://www.truthorfiction.com/aldi-giving-away-75-coupon-fiction/,,business,,,,Aldi Giving Away $75 Coupon,"Apr 22, 2016",,['None'],train,aldi giving away 75 coupon,['business'],[],business,,business | ,5,www.truthorfiction.com,True
para-00156,"If we increase Year 12 completion rates to 90 per cent, we'll increase productivity by 0.6 per cent a year.",false,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/jun/07/wayne-swan/swan-says-raising-year-12-completion-rates-will-li/index.html,,"['Economy', 'Education']",Wayne Swan,"Ellie Harvey, Peter Fray",,Swan says raising Year 12 completion rates will lift productivity by 0.6 per cent a year,"Friday, June 7, 2013 at 5:28 p.m.",,['None'],train,if we increase year 12 completion rates to 90 per cent we ll increase productivity by 0 6 per cent a year,"['Economy', 'Education']",[],Economy | Education,,economy | education | ,20,pandora.nla.gov.au,True
abbc-00395,The claim: Bill Shorten says a thousand manufacturing jobs have been lost every month the Abbott Government's been in power.,in-between,http://www.abc.net.au/news/2014-02-19/bill-shorten-cherrypicking-manufacturing-job-loss-figures/5260996,The claim: Bill Shorten says a thousand manufacturing jobs have been lost every month the Abbott Government's been in power.,"['work', 'business-economics-and-finance', 'bill-shorten', 'alp', 'manufacturing', 'industry', 'australia']",,,"['work', 'business-economics-and-finance', 'bill-shorten', 'alp', 'manufacturing', 'industry', 'australia']",Bill Shorten cherrypicking manufacturing job loss figures,"Mon 3 Mar 2014, 12:38am",,['None'],train,the claim bill shorten says a thousand manufacturing jobs have been lost every month the abbott government s been in power,"['work', 'business-economics-and-finance', 'bill-shorten', 'alp', 'manufacturing', 'industry', 'australia']","['work', 'business-economics-and-finance', 'bill-shorten', 'alp', 'manufacturing', 'industry', 'australia']",work | business-economics-and-finance | bill-shorten | alp | manufacturing | industry | australia,work | business-economics-and-finance | bill-shorten | alp | manufacturing | industry | australia,work | business-economics-and-finance | bill-shorten | alp | manufacturing | industry | australia | work | business-economics-and-finance | bill-shorten | alp | manufacturing | industry | australia,20,www.abc.net.au,True
para-00174,"Says Julia Gillard broke her promise that there would be ""no carbon tax under the government I lead"".",mostly true,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/19/tony-abbott/did-gillard-break-her-no-carbon-tax-promise/index.html,,['Carbon Tax'],Tony Abbott,"Ellie Harvey, Peter Fray",,Did Gillard really break her 'no carbon tax' promise?,"Sunday, May 19, 2013 at 6:52 p.m.",,['Julia_Gillard'],train,says julia gillard broke her promise that there would be no carbon tax under the government i lead,['Carbon Tax'],[],Carbon Tax,,carbon tax | ,18,pandora.nla.gov.au,True
abbc-00307,The claim: Prime Minister Tony Abbott says growth in spending is lower under the Coalition than it was under Labor.,in-between,http://www.abc.net.au/news/2015-05-29/tony-abbott-labor-spent-like-drunken-sailors-spin/6495670,The claim: Prime Minister Tony Abbott says growth in spending is lower under the Coalition than it was under Labor.,"['economic-trends', 'business-economics-and-finance', 'liberals', 'abbott-tony', 'budget', 'australia']",,,"['economic-trends', 'business-economics-and-finance', 'liberals', 'abbott-tony', 'budget', 'australia']",Fact check: Tony Abbott's claim Labor spent like 'drunken sailors' in office is spin,"Thu 28 May 2015, 11:09pm",,"['Tony_Abbott', 'Coalition_(Australia)', 'Australian_Labor_Party']",train,the claim prime minister tony abbott says growth in spending is lower under the coalition than it was under labor,"['economic-trends', 'business-economics-and-finance', 'liberals', 'abbott-tony', 'budget', 'australia']","['economic-trends', 'business-economics-and-finance', 'liberals', 'abbott-tony', 'budget', 'australia']",economic-trends | business-economics-and-finance | liberals | abbott-tony | budget | australia,economic-trends | business-economics-and-finance | liberals | abbott-tony | budget | australia,economic-trends | business-economics-and-finance | liberals | abbott-tony | budget | australia | economic-trends | business-economics-and-finance | liberals | abbott-tony | budget | australia,20,www.abc.net.au,True
abbc-00215,"The claims: Kevin Rudd says 1 million jobs have been created over the past five and a half years. Tony Abbott says unemployment is marching towards 800,000.",in-the-green,http://www.abc.net.au/news/2013-08-14/kevin-rudd-tony-abbott-correct-on-jobs/4874588,"The claims: Kevin Rudd says 1 million jobs have been created over the past five and a half years. Tony Abbott says unemployment is marching towards 800,000.","['federal-government', 'work', 'business-economics-and-finance', 'abbott-tony', 'rudd-kevin', 'liberals', 'alp', 'australia']",,,"['federal-government', 'work', 'business-economics-and-finance', 'abbott-tony', 'rudd-kevin', 'liberals', 'alp', 'australia']",Kevin Rudd can defend his jobs claim but Tony Abbott is more on the money,"Wed 21 Aug 2013, 8:26am",,"['Tony_Abbott', 'Kevin_Rudd']",train,the claims kevin rudd says 1 million jobs have been created over the past five and a half years tony abbott says unemployment is marching towards 800 000,"['federal-government', 'work', 'business-economics-and-finance', 'abbott-tony', 'rudd-kevin', 'liberals', 'alp', 'australia']","['federal-government', 'work', 'business-economics-and-finance', 'abbott-tony', 'rudd-kevin', 'liberals', 'alp', 'australia']",federal-government | work | business-economics-and-finance | abbott-tony | rudd-kevin | liberals | alp | australia,federal-government | work | business-economics-and-finance | abbott-tony | rudd-kevin | liberals | alp | australia,federal-government | work | business-economics-and-finance | abbott-tony | rudd-kevin | liberals | alp | australia | federal-government | work | business-economics-and-finance | abbott-tony | rudd-kevin | liberals | alp | australia,27,www.abc.net.au,True
thet-00021,FFS Explains: The gender pay gap in Scotland,none,https://theferret.scot/ffs-explains-gender-pay-gap-scotland/,,Employment Fact check Finance ,,,,FFS Explains: The gender pay gap in Scotland,"March 14, 2018",,['None'],train,ffs explains the gender pay gap in scotland,['Employment Fact check Finance'],[],Employment Fact check Finance,,employment fact check finance | ,8,theferret.scot,True
para-00205,on his economic philosophy.,half flip,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/aug/30/kevin-rudd/rudd-economic-conservative-or-nationalist/index.html,,"['Agriculture', 'Economy']",Kevin Rudd,"Ellie Harvey, Peter Fray",,Rudd: an economic conservative or nationalist?,"Friday, August 30, 2013 at 5:29 p.m.",,['None'],train,on his economic philosophy,"['Agriculture', 'Economy']",[],Agriculture | Economy,,agriculture | economy | ,4,pandora.nla.gov.au,True
para-00165,Labor has delivered the biggest increase to the pension in more than a century.,true,http://pandora.nla.gov.au//pan/140601/20131209-1141/www.politifact.com.au/truth-o-meter/statements/2013/may/29/jenny-macklin/biggest-age-pension-rise-more-century/index.html,,['Pension'],Jenny Macklin,"Chris Pash, Su-Lin Tan, Peter Fray",,The biggest age pension rise in more than a century,"Wednesday, May 29, 2013 at 3:01 p.m.",,['None'],train,labor has delivered the biggest increase to the pension in more than a century,['Pension'],[],Pension,,pension | ,14,pandora.nla.gov.au,True
farg-00032,Michael Cohen plead guilty to two counts of campaign finance violations that are not a crime.,false,https://www.factcheck.org/2018/08/cohen-plea-deal-exposes-repeated-false-claims/,,the-factcheck-wire,FactCheck.org,Eugene Kiely,['campaign finance laws'],Cohen Plea Deal Exposes Repeated False Claims,"August 22, 2018",2018-08-22 21:24:03 UTC,['None'],train,michael cohen plead guilty to two counts of campaign finance violations that are not a crime,['the-factcheck-wire'],['campaign finance laws'],the-factcheck-wire,campaign finance laws,the-factcheck-wire | campaign finance laws,16,www.factcheck.org,True
abbc-00225,"In the midst of a tax cut bidding war ahead of the federal election, debate recently turned to the question of whether the Turnbull Government's tax package is fair — not only to lower and middle-income earners, but also to women.",in-between,http://www.abc.net.au/news/2018-08-01/fact-check-tax-cuts-women/9989858,"Ms O'Dwyer's claim is misleading. While it is accurate to say 86 per cent of female taxpayers have a taxable income of $90,000 or less, the argument that this is where the Government's ""tax relief"" is ""focused"" is problematic. Only the first tranche of measures, beginning this financial year, favour people with taxable incomes of $90,000 or less. It is, however, important to point out that very low-income earners do not benefit because they pay little or no tax (moreover, a greater proportion of these very low wage earners are women). Meanwhile, the second and third stages of the tax plan, beginning July 1, 2022 and July 1, 2024, unambiguously favour people on higher incomes. This holds using several measures to gauge the meaning of ""focus"", including the dollar value of the tax relief provided to different income groups; the share of the cost of the package apportioned to different income groups; the share of the tax burden carried by different income groups before and after the introduction of the tax package; and, the impact of the package on disposable incomes for different income groups. Fact Check does not make a judgment about the fairness or otherwise of the tax package. Nor does it make a judgment about the affordability of the plan; nor the Government's spending priorities. What is clear, however, is that only the first stage of the tax plan is focused on people with annual incomes up to $90,000. It is possible that, in using the word ""focused"", Ms O'Dwyer meant the group of taxpayers earning up to $90,000 were being prioritised by receiving the first tranche of tax relief. However, she did not make this clear. Taken in its entirety, over seven years, the bulk of the benefits of the plan will flow to people earning more than $90,000 and, at the end of this period, those earning more than $90,000 will carry a smaller share of the overall tax burden. A clear majority of these taxpayers are men.","['tax', 'feminism', 'liberals', 'australia']",,,"['tax', 'feminism', 'liberals', 'australia']",Fact check: Is the Government's income tax relief focused on female taxpayers?,"Thu 6 Sep 2018, 7:07am",,['None'],train,in the midst of a tax cut bidding war ahead of the federal election debate recently turned to the question of whether the turnbull government s tax package is fair not only to lower and middle income earners but also to women,"['tax', 'feminism', 'liberals', 'australia']","['tax', 'feminism', 'liberals', 'australia']",tax | feminism | liberals | australia,tax | feminism | liberals | australia,tax | feminism | liberals | australia | tax | feminism | liberals | australia,41,www.abc.net.au,True
