split,id,binary_label,binary_label_name,statement_original,statement_cleaned,leading_says_removed
train,14627,0,misleading,"Says Austin is ""creating more jobs than any other city in the country.","Austin is ""creating more jobs than any other city in the country.",True
train,10134,0,misleading,"Says President Ronald Reagan ""had a month of job creation of 1 million.","President Ronald Reagan ""had a month of job creation of 1 million.",True
train,6599,0,misleading,"Says U.S. Senate rival Tommy Thompson ran Medicare ""into the ground"" and ""nine years closer to bankruptcy.","U.S. Senate rival Tommy Thompson ran Medicare ""into the ground"" and ""nine years closer to bankruptcy.",True
train,3391,1,genuine,"Says ""an average of $4 billion is added to the national debt"" every day.","""an average of $4 billion is added to the national debt"" every day.",True
train,5183,0,misleading,"Says in the 2012 State of the Union address, President Obama ""didn't even mention the deficit or debt.","in the 2012 State of the Union address, President Obama ""didn't even mention the deficit or debt.",True
train,6763,0,misleading,Says Texas economy is about 30 percent larger than Australia's.,Texas economy is about 30 percent larger than Australia's.,True
train,5545,0,misleading,"Says Gov. Scott Walker approved a ""gutting"" of two tax credits that help the poor and elderly.","Gov. Scott Walker approved a ""gutting"" of two tax credits that help the poor and elderly.",True
train,7116,0,misleading,"Says, ""The Democrats' proposed budget is also balanced by using more in new tax revenue than in total PERS reform or savings.",", ""The Democrats' proposed budget is also balanced by using more in new tax revenue than in total PERS reform or savings.",True
train,851,0,misleading,"Says former Clinton budget director Alice Rivlin said the stimulus bill ""won't actually stimulate the economy.","former Clinton budget director Alice Rivlin said the stimulus bill ""won't actually stimulate the economy.",True
train,5089,0,misleading,Says Texas legislators in 2011 increased state spending on education.,Texas legislators in 2011 increased state spending on education.,True
train,12515,0,misleading,"Says he has ""a fiduciary responsibility to his business, his family and his employees to pay no more tax than legally required.","he has ""a fiduciary responsibility to his business, his family and his employees to pay no more tax than legally required.",True
train,4679,0,misleading,"Says Barack Obama had ""huge majorities"" in Congress during his first two years in office and ""did nothing with them to create jobs in America.","Barack Obama had ""huge majorities"" in Congress during his first two years in office and ""did nothing with them to create jobs in America.",True
train,4835,0,misleading,Says President Barack Obama has opened up no new trade relationships with other nations.,President Barack Obama has opened up no new trade relationships with other nations.,True
train,5290,0,misleading,"Says when he was governor, Wisconsin cut unemployment to 2.1 percent and the state's unemployment rate was ""the lowest in the country for 40 consecutive months.","when he was governor, Wisconsin cut unemployment to 2.1 percent and the state's unemployment rate was ""the lowest in the country for 40 consecutive months.",True
train,10907,0,misleading,Says his tax plan wouldn't leave the federal government with a $1.1 trillion hole.,his tax plan wouldn't leave the federal government with a $1.1 trillion hole.,True
train,2825,0,misleading,Says the University of Wisconsin football program is spending almost all of its Bowl Championship Series payout on a Rose Bowl junket for politically connected officials,the University of Wisconsin football program is spending almost all of its Bowl Championship Series payout on a Rose Bowl junket for politically connected officials,True
train,2494,0,misleading,Says Alex Sink's plans for governor include $12.5 billion in new spending.,Alex Sink's plans for governor include $12.5 billion in new spending.,True
train,5634,0,misleading,"Says Democratic legislators this year ""don't want to cut your taxes under any circumstances.","Democratic legislators this year ""don't want to cut your taxes under any circumstances.",True
train,4261,0,misleading,"Says CNN's Wolf Blitzer was wrong to say that ""the wealthiest Americans, they pay the most in taxes already -- 50 percent of Americans don't even pay any federal income tax.","CNN's Wolf Blitzer was wrong to say that ""the wealthiest Americans, they pay the most in taxes already -- 50 percent of Americans don't even pay any federal income tax.",True
train,4293,0,misleading,Says U.S. Rep. Tammy Baldwin is backing President Barack Obama's plan to pass a $1.5 trillion tax increase.,U.S. Rep. Tammy Baldwin is backing President Barack Obama's plan to pass a $1.5 trillion tax increase.,True
train,1206,0,misleading,"Says she couldn't take stimulus money because it required ""universal building codes.","she couldn't take stimulus money because it required ""universal building codes.",True
train,2460,0,misleading,Says more Republicans than Democrats voted for the Wall Street bailouts.,more Republicans than Democrats voted for the Wall Street bailouts.,True
train,3481,0,misleading,"Says ""many states"" are floundering under crushing deficit spending.","""many states"" are floundering under crushing deficit spending.",True
train,1743,0,misleading,"Says an estimate that Texas will face an $18 billion budget gap is ""a number that somebody just reached up in the air and grabbed.","an estimate that Texas will face an $18 billion budget gap is ""a number that somebody just reached up in the air and grabbed.",True
train,17483,0,misleading,Says there's an 800 number you can call to track the status of your stimulus check.,there's an 800 number you can call to track the status of your stimulus check.,True
train,7496,0,misleading,"Says Florida didn't offer special incentives to Deutsche Bank, which announced it will add 300 jobs in Florida.","Florida didn't offer special incentives to Deutsche Bank, which announced it will add 300 jobs in Florida.",True
train,7348,1,genuine,Says President Barack Obama's proposed budget includes two new tax increases that would collect about $14 billion.,President Barack Obama's proposed budget includes two new tax increases that would collect about $14 billion.,True
train,5529,1,genuine,"Says Mitt Romney is proposing a ""tax cut that gives an average of $250,000 to every millionaire in this country.","Mitt Romney is proposing a ""tax cut that gives an average of $250,000 to every millionaire in this country.",True
train,12133,1,genuine,"Says Donald Trump ""proposes tax cuts, too -- $3 trillion for millionaires like himself and $2 trillion for corporations like his.","Donald Trump ""proposes tax cuts, too -- $3 trillion for millionaires like himself and $2 trillion for corporations like his.",True
train,4211,0,misleading,"Says U.S. Rep. Paul Ryan's budget proposal ""eliminates Medicare"" in 10 years.","U.S. Rep. Paul Ryan's budget proposal ""eliminates Medicare"" in 10 years.",True
train,7194,0,misleading,"Says Oregon's high minimum wage is the reason why ""by 2011, Oregon's restaurants employed an average of only 13.8 workers, or 2.6 fewer employees than they did before the state's minimum wage began rising above the federal level in 1997.","Oregon's high minimum wage is the reason why ""by 2011, Oregon's restaurants employed an average of only 13.8 workers, or 2.6 fewer employees than they did before the state's minimum wage began rising above the federal level in 1997.",True
