matched_pair_id,pair_source,pair_role,claim,pure_binary_label,original_verdict,normalised_rating,financial_matches,word_count,pair_has_shared_concept,pair_shared_concept_count,pair_concept_jaccard,pair_word_difference,date_published,url,claim_id,row_id,finance_relevant,label_valid,standalone_claim,no_editorial_framing,keep,audit_notes,automatic_editorial_flag,automatic_long_claim_flag,automatic_large_pair_length_gap,automatic_no_shared_concept,row_risk_score,audit_priority,audit_chunk_file,claim_normalised_check,exact_liar2_overlap_check,dataset_round,previous_pair_id,organisation,audit_origin,pre_audited,article_id,binary_label_name,finance_term_count,verdict,claim_normalised,financial_matches_list,financial_match_set,origin_priority,pair_pre_audited_count,automatic_large_length_gap,claim_normalised_final
politifact_012,PolitiFact,misleading,"Says Democrats racked up a $1 billion state deficit, while Republicans under Bill O'Brien balanced the budget.",misleading,false,False,"['budget', 'deficit']",17,True,2,1.0,7,2012-07-29T00:00:00,https://www.politifact.com/factchecks/2012/jul/29/new-boston-republican-committee/new-boston-gop-says-dems-left-deficit/,70651,73152,yes,yes,yes,yes,yes,,False,False,False,False,0,60,factors_audit_chunk_02_completed.csv,says democrats racked up a 1 billion state deficit while republicans under bill o brien balanced the budget,False,round1,,,,,,,,,,,,,,,says democrats racked up a 1 billion state deficit while republicans under bill o brien balanced the budget
politifact_168,PolitiFact,genuine,"""Ohio's laws are now the worst in the nation. Things have gotten so bad that it is legal to charge 594 percent interest on loans.""",genuine,true,True,['loan'],25,True,1,1.0,7,2018-06-08T00:00:00,https://www.politifact.com/factchecks/2018/jun/08/richard-cordray/richard-cordray-says-ohio-payday-lending-law-worst/,73591,76105,yes,yes,yes,yes,yes,,False,False,False,False,0,61,factors_audit_chunk_02_completed.csv,ohio s laws are now the worst in the nation things have gotten so bad that it is legal to charge 594 percent interest on loans,False,round1,,,,,,,,,,,,,,,ohio s laws are now the worst in the nation things have gotten so bad that it is legal to charge 594 percent interest on loans
politifact_168,PolitiFact,misleading,"Elon Musk tweeted, ""The fact that an 18 year old can't take out a $10,000 business loan"" but ""can take out a $100,000 student loan tells you everything you need to know.""",misleading,false,False,['loan'],32,True,1,1.0,7,2022-04-29T00:00:00,https://www.politifact.com/factchecks/2022/apr/29/facebook-posts/no-trace-elon-musk-tweeting-about-twisted-logic-lo/,76622,79266,yes,yes,yes,yes,yes,,False,False,False,False,0,61,factors_audit_chunk_02_completed.csv,elon musk tweeted the fact that an 18 year old can t take out a 10 000 business loan but can take out a 100 000 student loan tells you everything you need to know,False,round1,,,,,,,,,,,,,,,elon musk tweeted the fact that an 18 year old can t take out a 10 000 business loan but can take out a 100 000 student loan tells you everything you need to know
snopes_066,Snopes,genuine,"The COVID-19 stimulus package signed into law by President Joe Biden in March 2021 increases payments for recipients of the Child Tax Credit, and families can receive a portion of that credit in monthly installments.",genuine,true,True,['tax'],35,True,1,1.0,7,2021-05-18T08:58:32,https://www.snopes.com/fact-check/expanded-child-tax-credit-2021/,86162,89342,yes,yes,yes,yes,yes,,False,False,False,False,0,62,factors_audit_chunk_02_completed.csv,the covid 19 stimulus package signed into law by president joe biden in march 2021 increases payments for recipients of the child tax credit and families can receive a portion of that credit in monthly installments,False,round1,,,,,,,,,,,,,,,the covid 19 stimulus package signed into law by president joe biden in march 2021 increases payments for recipients of the child tax credit and families can receive a portion of that credit in monthly installments
snopes_066,Snopes,misleading,"Under the 2017 tax overhaul legislation currently making its way through Congress, all deductions for business-related expenses incurred by small business owners and the self-employed would be eliminated.",misleading,false,False,['tax'],28,True,1,1.0,7,2017-12-04T13:29:13,https://www.snopes.com/fact-check/tax-bill-small-business-deductions/,91301,94673,yes,yes,yes,yes,yes,,False,False,False,False,0,62,factors_audit_chunk_02_completed.csv,under the 2017 tax overhaul legislation currently making its way through congress all deductions for business related expenses incurred by small business owners and the self employed would be eliminated,False,round1,,,,,,,,,,,,,,,under the 2017 tax overhaul legislation currently making its way through congress all deductions for business related expenses incurred by small business owners and the self employed would be eliminated
politifact_011,PolitiFact,genuine,"Says the proposed fiscal year 2013 budget ""is still below the level of state spending when I took office.""",genuine,true,True,"['budget', 'public_spending']",19,True,2,1.0,6,2012-03-08T00:00:00,https://www.politifact.com/factchecks/2012/mar/08/chris-christie/chris-christie-claims-proposed-budget-smaller-leve/,70380,72881,yes,yes,yes,yes,yes,,False,False,False,False,0,67,factors_audit_chunk_02_completed.csv,says the proposed fiscal year 2013 budget is still below the level of state spending when i took office,False,round1,,,,,,,,,,,,,,,says the proposed fiscal year 2013 budget is still below the level of state spending when i took office
politifact_011,PolitiFact,misleading,"Says her accomplishments include ""a fiscally responsible budget agreement that controls state spending.""",misleading,pants-fire,False,"['budget', 'public_spending']",13,True,2,1.0,6,2012-03-14T00:00:00,https://www.politifact.com/factchecks/2012/mar/14/chris-telfer/can-chris-telfer-claim-credit-budget-re-balance-cl/,68737,71238,yes,yes,yes,yes,yes,,False,False,False,False,0,67,factors_audit_chunk_02_completed.csv,says her accomplishments include a fiscally responsible budget agreement that controls state spending,False,round1,,,,,,,,,,,,,,,says her accomplishments include a fiscally responsible budget agreement that controls state spending
politifact_164,PolitiFact,genuine,"""For every extra year a girl goes to school, her income goes up 12 percent.""",genuine,true,True,['income'],15,True,1,1.0,6,2017-02-22T00:00:00,https://www.politifact.com/factchecks/2017/feb/22/bono/bono-each-year-school-adds-12-womans-income/,63779,66266,yes,yes,yes,yes,yes,,False,False,False,False,0,68,factors_audit_chunk_02_completed.csv,for every extra year a girl goes to school her income goes up 12 percent,False,round1,,,,,,,,,,,,,,,for every extra year a girl goes to school her income goes up 12 percent
politifact_164,PolitiFact,misleading,"Congress has passed a $6,400 subsidy for low-income Americans.",misleading,false,False,['income'],9,True,1,1.0,6,2024-01-19T00:00:00,https://www.politifact.com/factchecks/2024/jan/19/facebook-posts/congress-has-not-passed-a-6400-subsidy-for-low-inc/,58838,61114,yes,yes,yes,yes,yes,,False,False,False,False,0,68,factors_audit_chunk_02_completed.csv,congress has passed a 6 400 subsidy for low income americans,False,round1,,,,,,,,,,,,,,,congress has passed a 6 400 subsidy for low income americans
politifact_165,PolitiFact,genuine,"""One industry in America has increased its employment base in the last four years by 176,000 people: the United States government.""",genuine,true,True,['employment'],21,True,1,1.0,6,2012-10-26T00:00:00,https://www.politifact.com/factchecks/2012/oct/26/johnny-isakson/need-job-obamas-hiring-georgia-senator-says/,67859,70358,yes,yes,yes,yes,yes,,False,False,False,False,0,69,factors_audit_chunk_02_completed.csv,one industry in america has increased its employment base in the last four years by 176 000 people the united states government,False,round1,,,,,,,,,,,,,,,one industry in america has increased its employment base in the last four years by 176 000 people the united states government
politifact_165,PolitiFact,misleading,"Says the Clinton Foundation ""gave ONLY $5 million to charities, spent $85 million for their salaries & travels and KEPT the rest = $87 million"" in 2014.",misleading,false,False,['employment'],27,True,1,1.0,6,2019-12-09T00:00:00,https://www.politifact.com/factchecks/2019/dec/09/viral-image/old-hoax-about-clinton-foundation-resurfaces-faceb/,74415,76960,yes,yes,yes,yes,yes,,False,False,False,False,0,69,factors_audit_chunk_02_completed.csv,says the clinton foundation gave only 5 million to charities spent 85 million for their salaries travels and kept the rest 87 million in 2014,False,round1,,,,,,,,,,,,,,,says the clinton foundation gave only 5 million to charities spent 85 million for their salaries travels and kept the rest 87 million in 2014
politifact_196,PolitiFact,genuine,"The GOP's Obamacare replacement would reduce subsidies that help lower-income people buy health insurance, but also ""expand the entitlement"" by giving subsidies to higher-income people ""that Obamacare never helped.""",genuine,true,True,['income'],29,True,1,0.3333333333333333,6,2017-03-23T00:00:00,https://www.politifact.com/factchecks/2017/mar/23/ron-johnson/gop-obamacare-replacement-cuts-aid-lower-income-pe/,63704,66190,yes,yes,yes,yes,yes,,False,False,False,False,0,72,factors_audit_chunk_02_completed.csv,the gop s obamacare replacement would reduce subsidies that help lower income people buy health insurance but also expand the entitlement by giving subsidies to higher income people that obamacare never helped,False,round1,,,,,,,,,,,,,,,the gop s obamacare replacement would reduce subsidies that help lower income people buy health insurance but also expand the entitlement by giving subsidies to higher income people that obamacare never helped
politifact_196,PolitiFact,misleading,"Says the Democratic Party ""took Social Security from the independent 'Trust Fund' and put it into the general fund so that Congress could spend it"" and ""eliminated the income tax deduction for Social Security withholding.""",misleading,false,False,"['tax', 'income', 'pension']",35,True,1,0.3333333333333333,6,2020-01-29T00:00:00,https://www.politifact.com/factchecks/2020/jan/29/facebook-posts/two-pronged-attack-democrats-over-social-security-/,74512,77066,yes,yes,yes,yes,yes,,False,False,False,False,0,72,factors_audit_chunk_02_completed.csv,says the democratic party took social security from the independent trust fund and put it into the general fund so that congress could spend it and eliminated the income tax deduction for social security withholding,False,round1,,,,,,,,,,,,,,,says the democratic party took social security from the independent trust fund and put it into the general fund so that congress could spend it and eliminated the income tax deduction for social security withholding
newsmeter_001,NewsMeter,genuine,Ex-PM Lal Bahadur Shastri's wife repaid Rs 5K loan taken from PNB after his death,genuine,true,True,['loan'],15,True,1,1.0,5,2020-10-04T04:00:22,https://newsmeter.in/ex-pm-lal-bahadur-shastris-wife-repaid-rs-5k-loan-taken-from-pnb-after-his-death/,52083,53506,yes,yes,yes,yes,yes,,False,False,False,False,0,73,factors_audit_chunk_02_completed.csv,ex pm lal bahadur shastri s wife repaid rs 5k loan taken from pnb after his death,False,round1,,,,,,,,,,,,,,,ex pm lal bahadur shastri s wife repaid rs 5k loan taken from pnb after his death
newsmeter_001,NewsMeter,misleading,M.K Stalin has said DMK party will not be able to keep its promises on waiving education and agricultural loans.,misleading,false,False,['loan'],20,True,1,1.0,5,2022-01-30T10:42:43,https://newsmeter.in/fact-check/fact-check-tamil-nadu-cm-stalin-did-not-go-back-on-his-poll-promises-viral-post-is-fake-690560,50807,51991,yes,yes,yes,yes,yes,,False,False,False,False,0,73,factors_audit_chunk_02_completed.csv,m k stalin has said dmk party will not be able to keep its promises on waiving education and agricultural loans,False,round1,,,,,,,,,,,,,,,m k stalin has said dmk party will not be able to keep its promises on waiving education and agricultural loans
politifact_009,PolitiFact,genuine,"""There's no real evidence in the last 20 years that"" growth from tax cuts has made up lost revenue.",genuine,true,True,"['tax', 'company_finance']",19,True,2,1.0,5,2017-04-28T00:00:00,https://www.politifact.com/factchecks/2017/apr/28/rana-foroohar/trumps-tax-plan-prompts-question-can-tax-cuts-real/,63624,66110,yes,yes,yes,yes,yes,,False,False,False,False,0,74,factors_audit_chunk_02_completed.csv,there s no real evidence in the last 20 years that growth from tax cuts has made up lost revenue,False,round1,,,,,,,,,,,,,,,there s no real evidence in the last 20 years that growth from tax cuts has made up lost revenue
politifact_009,PolitiFact,misleading,"George Allen's flat tax ""plan would actually shrink revenues further than the Perry plan.""",misleading,false,False,"['tax', 'company_finance']",14,True,2,1.0,5,2011-11-15T00:00:00,https://www.politifact.com/factchecks/2011/nov/15/tim-kaine/tim-kaine-says-george-allen-flat-tax-plan-shrinks-/,69091,71592,yes,yes,yes,yes,yes,,False,False,False,False,0,74,factors_audit_chunk_02_completed.csv,george allen s flat tax plan would actually shrink revenues further than the perry plan,False,round1,,,,,,,,,,,,,,,george allen s flat tax plan would actually shrink revenues further than the perry plan
