matched_pair_id,pair_source,pair_role,claim,pure_binary_label,original_verdict,normalised_rating,financial_matches,word_count,pair_has_shared_concept,pair_shared_concept_count,pair_concept_jaccard,pair_word_difference,date_published,url,claim_id,row_id,finance_relevant,label_valid,standalone_claim,no_editorial_framing,keep,audit_notes,automatic_editorial_flag,automatic_long_claim_flag,automatic_large_pair_length_gap,automatic_no_shared_concept,row_risk_score,audit_priority,audit_chunk_file,claim_normalised_check,exact_liar2_overlap_check
politifact_165,PolitiFact,misleading,"Says the Clinton Foundation ""gave ONLY $5 million to charities, spent $85 million for their salaries & travels and KEPT the rest = $87 million"" in 2014.",misleading,false,False,['employment'],27,True,1,1.0,6,2019-12-09T00:00:00,https://www.politifact.com/factchecks/2019/dec/09/viral-image/old-hoax-about-clinton-foundation-resurfaces-faceb/,74415,76960,yes,yes,yes,yes,yes,,False,False,False,False,0,69,factors_audit_chunk_02_completed.csv,says the clinton foundation gave only 5 million to charities spent 85 million for their salaries travels and kept the rest 87 million in 2014,False
politifact_196,PolitiFact,genuine,"The GOP's Obamacare replacement would reduce subsidies that help lower-income people buy health insurance, but also ""expand the entitlement"" by giving subsidies to higher-income people ""that Obamacare never helped.""",genuine,true,True,['income'],29,True,1,0.3333333333333333,6,2017-03-23T00:00:00,https://www.politifact.com/factchecks/2017/mar/23/ron-johnson/gop-obamacare-replacement-cuts-aid-lower-income-pe/,63704,66190,yes,yes,yes,yes,yes,,False,False,False,False,0,72,factors_audit_chunk_02_completed.csv,the gop s obamacare replacement would reduce subsidies that help lower income people buy health insurance but also expand the entitlement by giving subsidies to higher income people that obamacare never helped,False
politifact_196,PolitiFact,misleading,"Says the Democratic Party ""took Social Security from the independent 'Trust Fund' and put it into the general fund so that Congress could spend it"" and ""eliminated the income tax deduction for Social Security withholding.""",misleading,false,False,"['tax', 'income', 'pension']",35,True,1,0.3333333333333333,6,2020-01-29T00:00:00,https://www.politifact.com/factchecks/2020/jan/29/facebook-posts/two-pronged-attack-democrats-over-social-security-/,74512,77066,yes,yes,yes,yes,yes,,False,False,False,False,0,72,factors_audit_chunk_02_completed.csv,says the democratic party took social security from the independent trust fund and put it into the general fund so that congress could spend it and eliminated the income tax deduction for social security withholding,False
newsmeter_001,NewsMeter,genuine,Ex-PM Lal Bahadur Shastri's wife repaid Rs 5K loan taken from PNB after his death,genuine,true,True,['loan'],15,True,1,1.0,5,2020-10-04T04:00:22,https://newsmeter.in/ex-pm-lal-bahadur-shastris-wife-repaid-rs-5k-loan-taken-from-pnb-after-his-death/,52083,53506,yes,yes,yes,yes,yes,,False,False,False,False,0,73,factors_audit_chunk_02_completed.csv,ex pm lal bahadur shastri s wife repaid rs 5k loan taken from pnb after his death,False
newsmeter_001,NewsMeter,misleading,M.K Stalin has said DMK party will not be able to keep its promises on waiving education and agricultural loans.,misleading,false,False,['loan'],20,True,1,1.0,5,2022-01-30T10:42:43,https://newsmeter.in/fact-check/fact-check-tamil-nadu-cm-stalin-did-not-go-back-on-his-poll-promises-viral-post-is-fake-690560,50807,51991,yes,yes,yes,yes,yes,,False,False,False,False,0,73,factors_audit_chunk_02_completed.csv,m k stalin has said dmk party will not be able to keep its promises on waiving education and agricultural loans,False
politifact_009,PolitiFact,genuine,"""There's no real evidence in the last 20 years that"" growth from tax cuts has made up lost revenue.",genuine,true,True,"['tax', 'company_finance']",19,True,2,1.0,5,2017-04-28T00:00:00,https://www.politifact.com/factchecks/2017/apr/28/rana-foroohar/trumps-tax-plan-prompts-question-can-tax-cuts-real/,63624,66110,yes,yes,yes,yes,yes,,False,False,False,False,0,74,factors_audit_chunk_02_completed.csv,there s no real evidence in the last 20 years that growth from tax cuts has made up lost revenue,False
politifact_009,PolitiFact,misleading,"George Allen's flat tax ""plan would actually shrink revenues further than the Perry plan.""",misleading,false,False,"['tax', 'company_finance']",14,True,2,1.0,5,2011-11-15T00:00:00,https://www.politifact.com/factchecks/2011/nov/15/tim-kaine/tim-kaine-says-george-allen-flat-tax-plan-shrinks-/,69091,71592,yes,yes,yes,yes,yes,,False,False,False,False,0,74,factors_audit_chunk_02_completed.csv,george allen s flat tax plan would actually shrink revenues further than the perry plan,False
politifact_010,PolitiFact,genuine,"Joe Biden's $36 billion for a union pension fund is ""the largest private pension bailout in American history.""",genuine,true,True,"['pension', 'financial_distress']",18,True,2,1.0,5,2022-12-14T00:00:00,https://www.politifact.com/factchecks/2022/dec/14/kevin-brady/bidens-36-billion-to-save-teamsters-fund-from-inso/,77142,79804,yes,yes,yes,yes,yes,,False,False,False,False,0,75,factors_audit_chunk_02_completed.csv,joe biden s 36 billion for a union pension fund is the largest private pension bailout in american history,False
politifact_010,PolitiFact,misleading,"As written, the bill includes a bailout of Chicago's broken teacher pension system.",misleading,false,False,"['pension', 'financial_distress']",13,True,2,1.0,5,2017-08-01T00:00:00,https://www.politifact.com/factchecks/2017/aug/01/bruce-rauner/rauners-chicago-schools-bailout-claim-rooted-polit/,63415,65898,yes,yes,yes,yes,yes,,False,False,False,False,0,75,factors_audit_chunk_02_completed.csv,as written the bill includes a bailout of chicago s broken teacher pension system,False
politifact_015,PolitiFact,genuine,"""Middle-class income rose to a record level in 2017 as the strong economy lifted the fortunes of more Americans.""",genuine,true,True,"['income', 'macroeconomy']",19,True,2,0.6666666666666666,5,2018-11-15T00:00:00,https://www.politifact.com/factchecks/2018/nov/15/west-virginia-republican-party/did-median-incomes-hit-record-level-2017/,73853,76373,yes,yes,yes,yes,yes,,False,False,False,False,0,76,factors_audit_chunk_02_completed.csv,middle class income rose to a record level in 2017 as the strong economy lifted the fortunes of more americans,False
politifact_015,PolitiFact,misleading,"Says Chris Christie's plan ""to kick-start our economy"" is to propose an ""income tax cut that disproportionately benefits the wealthy, and...he's still proposing it.""",misleading,pants-fire,False,"['tax', 'income', 'macroeconomy']",24,True,2,0.6666666666666666,5,2013-01-24T00:00:00,https://www.politifact.com/factchecks/2013/jan/24/barbara-buono/barbara-buono-claims-chris-christie-still-proposin/,67676,70175,yes,yes,yes,yes,yes,,False,False,False,False,0,76,factors_audit_chunk_02_completed.csv,says chris christie s plan to kick start our economy is to propose an income tax cut that disproportionately benefits the wealthy and he s still proposing it,False
politifact_163,PolitiFact,genuine,"""Big soda has a lot of money. They make a lot of profit off their product and they market in neighborhoods that suffer from these very things that we're trying to cure.""",genuine,true,True,['company_finance'],32,True,1,1.0,5,2016-03-30T00:00:00,https://www.politifact.com/factchecks/2016/mar/30/jim-kenney/big-soda-and-profits-mayor-kenney-convinced-it-ear/,72412,74919,yes,yes,yes,yes,yes,,False,False,False,False,0,79,factors_audit_chunk_02_completed.csv,big soda has a lot of money they make a lot of profit off their product and they market in neighborhoods that suffer from these very things that we re trying to cure,False
politifact_163,PolitiFact,misleading,"Says the Internal Revenue Service estimated it must hire ""16,500 agents at a cost of $10 billion to the taxpayer"" to enforce the federal health care overhaul.",misleading,false,False,['company_finance'],27,True,1,1.0,5,2011-05-04T00:00:00,https://www.politifact.com/factchecks/2011/may/04/saxby-chambliss/us-sen-chambliss-says-16500-irs-agents-needed-heal/,69801,72302,yes,yes,yes,yes,yes,,False,False,False,False,0,79,factors_audit_chunk_02_completed.csv,says the internal revenue service estimated it must hire 16 500 agents at a cost of 10 billion to the taxpayer to enforce the federal health care overhaul,False
snopes_065,Snopes,genuine,A bank issued a credit card to a tree,genuine,true,True,['banking'],9,True,1,1.0,5,2000-12-03T12:00:00,https://www.snopes.com/fact-check/money-tree/,98878,102347,yes,yes,yes,yes,yes,,False,False,False,False,0,81,factors_audit_chunk_02_completed.csv,a bank issued a credit card to a tree,False
snopes_065,Snopes,misleading,"After a bank failure, the FDIC has 99 years to pay back insured deposits",misleading,false,False,['banking'],14,True,1,1.0,5,2008-09-24T12:00:00,https://www.snopes.com/fact-check/fdic-you/,97004,100466,yes,yes,yes,yes,yes,,False,False,False,False,0,81,factors_audit_chunk_02_completed.csv,after a bank failure the fdic has 99 years to pay back insured deposits,False
dubawa_006,Dubawa,genuine,"The presidential candidate of the All Progressives Congress , Bola Tinubu, stated that the solid minerals sector contributed less than one per cent to Nigeria's GDP",genuine,true,True,['macroeconomy'],26,True,1,1.0,4,2022-11-25T16:24:00,https://dubawa.org/tinubus-claim-that-solid-minerals-contribute-less-than-one-per-cent-to-nigerias-gdp-is-true/,29784,28894,yes,yes,yes,yes,yes,,False,False,False,False,0,83,factors_audit_chunk_02_completed.csv,the presidential candidate of the all progressives congress bola tinubu stated that the solid minerals sector contributed less than one per cent to nigeria s gdp,False
dubawa_006,Dubawa,misleading,"The Vice Presidential candidate of the All Progressives Congress, Kashim Shettima, claims that Lagos State is the third largest economy in Africa.",misleading,false,False,['macroeconomy'],22,True,1,1.0,4,2022-08-30T11:09:08,https://dubawa.org/is-lagos-the-third-largest-economy-in-africa-as-shettima-claims/,29821,28932,yes,yes,yes,yes,yes,,False,False,False,False,0,83,factors_audit_chunk_02_completed.csv,the vice presidential candidate of the all progressives congress kashim shettima claims that lagos state is the third largest economy in africa,False
grass_fact_check_012,Grass Fact Check,genuine,"If the Government of Georgia decides to index pensions, possible annual growth of pensions will be GEL 8-11 only",genuine,true,True,['pension'],19,True,1,1.0,4,2019-01-18T00:00:00,https://factcheck.ge/en/story/37924-if-the-government-of-georgia-decides-to-index-pensions-possible-annual-growth-of-pensions-will-be-gel-8-11-only,43857,44029,yes,yes,yes,yes,yes,,False,False,False,False,0,85,factors_audit_chunk_02_completed.csv,if the government of georgia decides to index pensions possible annual growth of pensions will be gel 8 11 only,False
grass_fact_check_012,Grass Fact Check,misleading,"""The pension is much lower as compared to when the Georgian Dream came to power.""",misleading,false,False,['pension'],15,True,1,1.0,4,2021-06-07T00:00:00,https://factcheck.ge/en/story/39584--the-pension-is-much-lower-as-compared-to-when-the-georgian-dream-came-to-power,44132,44304,yes,yes,yes,yes,yes,,False,False,False,False,0,85,factors_audit_chunk_02_completed.csv,the pension is much lower as compared to when the georgian dream came to power,False
grass_fact_check_020,Grass Fact Check,genuine,"""The Ministry of Finance failed to meet the requirements of the law and did not divide the income tax between the centre and the local self-government.""",genuine,true,True,"['tax', 'income']",26,True,1,0.5,4,2014-11-13T00:00:00,https://factcheck.ge/en/story/15157-the-ministry-of-finance-failed-to-meet-the-requirements-of-the-law-and-did-not-divide-the-income-tax-between-the-centre-and-the-local-self-government,43782,43954,yes,yes,yes,yes,yes,,False,False,False,False,0,87,factors_audit_chunk_02_completed.csv,the ministry of finance failed to meet the requirements of the law and did not divide the income tax between the centre and the local self government,False
grass_fact_check_020,Grass Fact Check,misleading,The volume of additional taxes paid by the enterprises which received funding as part of the Preferential Agro-Credit project already exceeds the money spent by the state for the project,misleading,false,False,['tax'],30,True,1,0.5,4,2019-10-03T00:00:00,https://factcheck.ge/en/story/38215-the-volume-of-additional-taxes-paid-by-the-enterprises-which-received-funding-as-part-of-the-preferential-agro-credit-project-already-exceeds-the-money-spent-by-the-state-for-the-project,43642,43814,yes,yes,yes,yes,yes,,False,False,False,False,0,87,factors_audit_chunk_02_completed.csv,the volume of additional taxes paid by the enterprises which received funding as part of the preferential agro credit project already exceeds the money spent by the state for the project,False
politifact_158,PolitiFact,genuine,"Says food stamp growth, while high, lagged the rise in unemployment.",genuine,true,True,['employment'],11,True,1,1.0,4,2012-12-06T00:00:00,https://www.politifact.com/factchecks/2012/dec/06/anne-goodman/cleveland-food-bank-executive-anne-goodman-says-fo/,67796,70295,yes,yes,yes,yes,yes,,False,False,False,False,0,88,factors_audit_chunk_02_completed.csv,says food stamp growth while high lagged the rise in unemployment,False
